image_id,text,x_min,y_min,x_max,y_max,label
final_gen_12.png,"-11,200원",876.0,1540.0,1029.0,1581.0,AMOUNT_OUT
final_gen_12.png,"662,365원",875.0,1601.0,1029.0,1642.0,BALANCE
final_gen_12.png,2025.06.17,51.0,1761.0,218.0,1795.0,DATE
final_gen_12.png,01:46,311.0,1763.5,393.0,1792.5,TIME
final_gen_12.png,동암삼거리,51.0,1848.0,226.0,1888.0,MERCHANT
final_gen_12.png,"314,300원",874.0,1847.0,1029.0,1888.0,AMOUNT_IN
final_gen_12.png,"976,665원",875.0,1908.0,1029.0,1949.0,BALANCE
final_gen_12.png,2025.06.14,51.0,2134.0,218.0,2168.0,DATE
final_gen_12.png,00:46,303.0,2136.5,390.0,2165.5,TIME
final_gen_12.png,청담이라인치과의원,51.0,2221.0,366.0,2261.0,MERCHANT
final_gen_12.png,"-4,500원",888.0,2220.0,1029.0,2261.0,AMOUNT_OUT
final_gen_12.png,"972,165원",878.0,2277.5,1029.0,2318.5,BALANCE
final_gen_12.png,2025년 06월,51.0,347.5,245.0,386.5,DATE_HEADER
final_gen_13.png,2025.07.10,58.0,223.0,270.0,255.0,DATE
final_gen_13.png,11:46,304.0,223.0,410.0,255.0,TIME
final_gen_13.png,스테이임고,58.0,303.0,278.0,345.0,MERCHANT
final_gen_13.png,"출금 2,500원",773.0,391.5,1026.0,435.5,AMOUNT_OUT
final_gen_13.png,"541,176원",827.0,459.5,1025.0,503.5,BALANCE
final_gen_13.png,2025.07.10,58.0,633.0,270.0,665.0,DATE
final_gen_13.png,10:46,304.0,633.0,410.0,665.0,TIME
final_gen_13.png,바로서한의원,58.0,713.0,322.0,755.0,MERCHANT
final_gen_13.png,"출금 4,700원",773.0,799.5,1026.0,843.5,AMOUNT_OUT
final_gen_13.png,"545,876원",827.0,869.5,1025.0,913.5,BALANCE
final_gen_13.png,2025.07.10,58.0,1043.0,270.0,1075.0,DATE
final_gen_13.png,05:46,304.0,1043.0,410.0,1075.0,TIME
final_gen_13.png,신성통상TOPTEN키즈고양점,58.0,1119.0,616.0,1161.0,MERCHANT
final_gen_13.png,"출금 2,800원",773.0,1209.5,1026.0,1253.5,AMOUNT_OUT
final_gen_13.png,"548,676원",827.0,1277.5,1025.0,1321.5,BALANCE
final_gen_13.png,2025.07.09,58.0,1449.0,270.0,1481.0,DATE
final_gen_13.png,03:46,304.0,1449.0,410.0,1481.0,TIME
final_gen_13.png,미라쥬테라피,58.0,1529.0,322.0,1571.0,MERCHANT
final_gen_13.png,"출금 15,500원",749.0,1617.5,1026.0,1661.5,AMOUNT_OUT
final_gen_13.png,"564,176원",827.0,1687.5,1025.0,1731.5,BALANCE
final_gen_13.png,2025.07.07,58.0,1859.0,270.0,1891.0,DATE
final_gen_13.png,02:46,304.0,1859.0,410.0,1891.0,TIME
final_gen_13.png,미크루,58.0,1939.0,190.0,1981.0,MERCHANT
final_gen_13.png,"출금 12,400원",749.0,2027.5,1026.0,2071.5,AMOUNT_OUT
final_gen_13.png,"576,576원",827.0,2095.5,1025.0,2139.5,BALANCE
final_gen_14.png,07.06,43.0,633.0,112.0,661.0,DATE
final_gen_14.png,10:46,100.0,408.0,167.0,432.0,TIME
final_gen_14.png,지수헤어,43.0,461.0,155.0,493.0,MERCHANT
final_gen_14.png,"출금 15,300원",712.0,397.0,821.0,462.0,AMOUNT_OUT
final_gen_14.png,07.04,43.0,965.0,112.0,993.0,DATE
final_gen_14.png,06:46,84.0,738.0,153.0,762.0,TIME
final_gen_14.png,응봉감성,43.0,791.0,155.0,823.0,MERCHANT
final_gen_14.png,"출금 11,000원",713.0,727.0,821.0,792.0,AMOUNT_OUT
final_gen_14.png,07.04,43.0,1295.0,112.0,1323.0,DATE
final_gen_14.png,02:46,99.0,1070.0,167.0,1094.0,TIME
final_gen_14.png,싱싱한산오징어,43.0,1123.0,239.0,1155.0,MERCHANT
final_gen_14.png,"입금 310,400원",696.0,1059.0,821.0,1124.0,AMOUNT_IN
final_gen_14.png,#카드결제,193.0,1062.0,325.0,1094.0,MEMO
final_gen_14.png,07.03,43.0,1627.0,112.0,1655.0,DATE
final_gen_14.png,00:46,98.0,1400.0,167.0,1424.0,TIME
final_gen_14.png,디자인식스나인,43.0,1453.0,239.0,1485.0,MERCHANT
final_gen_14.png,"출금 3,400원",724.0,1389.0,821.0,1454.0,AMOUNT_OUT
final_gen_14.png,06.30,43.0,1957.0,112.0,1985.0,DATE
final_gen_14.png,20:46,85.0,1732.0,153.0,1756.0,TIME
final_gen_14.png,오형태내과,43.0,1785.0,183.0,1817.0,MERCHANT
final_gen_14.png,"출금 9,000원",725.0,1721.0,821.0,1786.0,AMOUNT_OUT
final_gen_14.png,#송금,185.0,1727.0,261.0,1757.0,MEMO
final_gen_14.png,06.30,43.0,2289.0,112.0,2317.0,DATE
final_gen_14.png,17:46,100.0,2062.0,167.0,2086.0,TIME
final_gen_14.png,봄타일,43.0,2115.0,127.0,2147.0,MERCHANT
final_gen_14.png,"출금 11,900원",714.0,2051.0,821.0,2116.0,AMOUNT_OUT
final_gen_14.png,06.28,43.0,2619.0,112.0,2647.0,DATE
final_gen_14.png,13:46,104.0,2394.0,171.0,2418.0,TIME
final_gen_14.png,풋젠워킹화,43.0,2447.0,183.0,2479.0,MERCHANT
final_gen_14.png,"출금 7,500원",725.0,2383.0,821.0,2448.0,AMOUNT_OUT
final_gen_14.png,#월급,197.0,2386.0,273.0,2418.0,MEMO
final_gen_14.png,12:46,101.0,2724.0,167.0,2748.0,TIME
final_gen_14.png,멜론당구장,43.0,2761.5,183.0,2793.5,MERCHANT
final_gen_14.png,"출금 14,400원",711.0,2713.0,821.0,2778.0,AMOUNT_OUT
final_gen_14.png,#이체,193.0,2716.0,269.0,2748.0,MEMO
final_gen_14.png,2025.07.06 ~ 2025.06.26 (8건),43.0,283.0,420.0,315.0,DATE_HEADER
final_gen_15.png,06.14,50.0,586.0,131.0,610.0,DATE
final_gen_15.png,08:46,100.0,698.5,182.0,722.5,TIME
final_gen_15.png,쌤소ATSIS이마트군산,50.0,760.5,356.0,790.5,MERCHANT
final_gen_15.png,"출금 10,400원",903.0,687.0,1032.0,756.0,AMOUNT_OUT
final_gen_15.png,06.12,50.0,950.0,131.0,974.0,DATE
final_gen_15.png,05:46,94.0,1062.0,176.0,1087.0,TIME
final_gen_15.png,상상캔버스,50.0,1124.5,205.0,1154.5,MERCHANT
final_gen_15.png,"출금 17,200원",903.0,1053.0,1032.0,1122.0,AMOUNT_OUT
final_gen_15.png,#카드결제,208.0,1057.5,354.0,1087.5,MEMO
final_gen_15.png,06.10,50.0,1315.0,131.0,1339.0,DATE
final_gen_15.png,02:46,94.0,1427.5,176.0,1451.5,TIME
final_gen_15.png,자연을담는아코디자인,50.0,1489.5,360.0,1519.5,MERCHANT
final_gen_15.png,"출금 18,400원",903.0,1416.0,1032.0,1485.0,AMOUNT_OUT
final_gen_15.png,#용돈,208.0,1422.5,292.0,1452.5,MEMO
final_gen_15.png,21:46,94.0,1636.5,176.0,1660.5,TIME
final_gen_15.png,예스방역,50.0,1698.5,174.0,1728.5,MERCHANT
final_gen_15.png,"출금 3,800원",921.0,1625.0,1032.0,1694.0,AMOUNT_OUT
final_gen_15.png,20:46,94.0,1845.5,176.0,1869.5,TIME
final_gen_15.png,새로나미용신발,50.0,1907.5,267.0,1937.5,MERCHANT
final_gen_15.png,"입금 283,600원",885.0,1834.0,1032.0,1903.0,AMOUNT_IN
final_gen_15.png,#체크카드,208.0,1841.0,354.0,1870.0,MEMO
final_gen_15.png,18:46,94.0,2048.5,176.0,2072.5,TIME
final_gen_15.png,포낙보청기남포센터,50.0,2110.5,329.0,2140.5,MERCHANT
final_gen_15.png,"출금 9,900원",921.0,2037.0,1032.0,2106.0,AMOUNT_OUT
final_gen_15.png,#송금,208.0,2045.0,292.0,2074.0,MEMO
final_gen_15.png,2025.06.14 ~ 2025.06.06 (6건),51.0,397.5,491.0,427.5,DATE_HEADER
final_gen_16.png,6월 26일,50.0,578.5,195.0,611.5,DATE
final_gen_16.png,08:46,94.0,699.5,182.0,725.5,TIME
final_gen_16.png,아띠헤어,50.0,757.5,194.0,791.5,MERCHANT
final_gen_16.png,"출금 17,600원",888.0,686.0,1032.0,766.0,AMOUNT_OUT
final_gen_16.png,#카드결제,219.0,690.5,385.0,724.5,MEMO
final_gen_16.png,6월 26일,50.0,942.5,195.0,975.5,DATE
final_gen_16.png,07:46,88.0,1063.5,176.0,1089.5,TIME
final_gen_16.png,진성전기 음향,50.0,1121.5,279.0,1155.5,MERCHANT
final_gen_16.png,"출금 3,100원",908.0,1052.0,1032.0,1132.0,AMOUNT_OUT
final_gen_16.png,6월 26일,50.0,1307.5,195.0,1340.5,DATE
final_gen_16.png,04:46,88.0,1428.5,176.0,1454.5,TIME
final_gen_16.png,파리바게뜨고덕리엔파크점,50.0,1486.5,482.0,1520.5,MERCHANT
final_gen_16.png,"입금 102,900원",868.0,1415.0,1032.0,1495.0,AMOUNT_IN
final_gen_16.png,#월급,208.0,1420.0,302.0,1453.0,MEMO
final_gen_16.png,01:46,88.0,1637.5,176.0,1663.5,TIME
final_gen_16.png,지에스25전하,50.0,1695.5,270.0,1729.5,MERCHANT
final_gen_16.png,"출금 5,000원",908.0,1624.0,1032.0,1704.0,AMOUNT_OUT
final_gen_16.png,#체크카드,208.0,1628.5,374.0,1662.5,MEMO
final_gen_16.png,00:46,88.0,1846.5,176.0,1872.5,TIME
final_gen_16.png,미송면집,50.0,1904.5,194.0,1938.5,MERCHANT
final_gen_16.png,"출금 4,900원",908.0,1833.0,1032.0,1913.0,AMOUNT_OUT
final_gen_16.png,#체크카드,208.0,1837.5,374.0,1871.5,MEMO
final_gen_16.png,23:46,88.0,2049.5,176.0,2075.5,TIME
final_gen_16.png,JS메디칼,50.0,2107.5,191.0,2141.5,MERCHANT
final_gen_16.png,"출금 14,600원",888.0,2036.0,1032.0,2116.0,AMOUNT_OUT
final_gen_16.png,#오픈뱅킹이체,208.0,2040.5,446.0,2074.5,MEMO
final_gen_16.png,2025.06.26 ~ 2025.06.21 (6건),51.0,393.0,545.0,430.0,DATE_HEADER
final_gen_17.png,7월 4일,50.0,574.0,159.0,602.0,DATE
final_gen_17.png,11:46,101.015625,686.5,182.015625,714.5,TIME
final_gen_17.png,스텔라3호,50.0,752.0,193.0,781.0,MERCHANT
final_gen_17.png,"출금 1,300원",916.0,679.0,1032.0,742.0,AMOUNT_OUT
final_gen_17.png,#오픈뱅킹이체,219.0,684.5,430.0,714.5,MEMO
final_gen_17.png,7월 4일,50.0,938.0,159.0,966.0,DATE
final_gen_17.png,07:46,86.0,1050.5,176.0,1078.5,TIME
final_gen_17.png,유정생아구찜,50.0,1117.0,236.0,1146.0,MERCHANT
final_gen_17.png,"출금 12,900원",895.0,1045.0,1032.0,1108.0,AMOUNT_OUT
final_gen_17.png,#월급,208.0,1049.0,295.0,1078.0,MEMO
final_gen_17.png,7월 4일,50.0,1303.0,159.0,1331.0,DATE
final_gen_17.png,05:46,85.0,1415.5,176.0,1443.5,TIME
final_gen_17.png,인정가든,50.0,1482.0,174.0,1511.0,MERCHANT
final_gen_17.png,"입금 84,900원",889.0,1408.0,1032.0,1471.0,AMOUNT_IN
final_gen_17.png,#체크카드,208.0,1414.0,357.0,1443.0,MEMO
final_gen_17.png,01:46,89.0,1624.5,176.0,1652.5,TIME
final_gen_17.png,국수먹고갈래,50.0,1691.0,236.0,1720.0,MERCHANT
final_gen_17.png,"입금 303,100원",877.0,1617.0,1032.0,1680.0,AMOUNT_IN
final_gen_17.png,21:46,89.0,1832.0,176.0,1861.0,TIME
final_gen_17.png,미진수,50.0,1900.0,143.0,1929.0,MERCHANT
final_gen_17.png,"출금 8,400원",909.0,1826.0,1032.0,1889.0,AMOUNT_OUT
final_gen_17.png,17:46,92.0,2036.5,176.0,2064.5,TIME
final_gen_17.png,로봇초밥마켓안양,50.0,2103.0,299.0,2132.0,MERCHANT
final_gen_17.png,"출금 14,800원",895.0,2029.0,1032.0,2092.0,AMOUNT_OUT
final_gen_17.png,2025.07.04 ~ 2025.07.02 (6건),51.0,388.5,535.0,418.5,DATE_HEADER
final_gen_18.png,6월 30일,55.0,760.5,230.0,801.5,DATE
final_gen_18.png,11:46,99.0,484.0,205.0,516.0,TIME
final_gen_18.png,영해가스,55.0,551.0,231.0,593.0,MERCHANT
final_gen_18.png,"출금 16,600원",855.0,473.0,1029.0,569.0,AMOUNT_OUT
final_gen_18.png,#오픈뱅킹이체,237.0,473.0,528.0,515.0,MEMO
final_gen_18.png,6월 29일,55.0,1174.5,230.0,1215.5,DATE
final_gen_18.png,10:46,99.0,900.0,205.0,932.0,TIME
final_gen_18.png,패러글라이딩예약센터,55.0,965.0,495.0,1007.0,MERCHANT
final_gen_18.png,"출금 1,300원",879.0,889.0,1029.0,985.0,AMOUNT_OUT
final_gen_18.png,#카드결제,237.0,889.0,440.0,931.0,MEMO
final_gen_18.png,6월 29일,55.0,1588.5,230.0,1629.5,DATE
final_gen_18.png,07:46,99.0,1314.0,205.0,1346.0,TIME
final_gen_18.png,길동우동오금역점,55.0,1379.0,407.0,1421.0,MERCHANT
final_gen_18.png,"입금 348,600원",831.0,1303.0,1029.0,1399.0,AMOUNT_IN
final_gen_18.png,#이체,237.0,1303.0,352.0,1345.0,MEMO
final_gen_18.png,6월 28일,55.0,2002.5,230.0,2043.5,DATE
final_gen_18.png,04:46,99.0,1728.0,205.0,1760.0,TIME
final_gen_18.png,프림로즈힐,55.0,1793.5,275.0,1834.5,MERCHANT
final_gen_18.png,"출금 3,300원",879.0,1717.0,1029.0,1813.0,AMOUNT_OUT
final_gen_18.png,6월 28일,55.0,2416.5,230.0,2457.5,DATE
final_gen_18.png,01:46,99.0,2142.0,205.0,2174.0,TIME
final_gen_18.png,고집야식,55.0,2207.0,231.0,2249.0,MERCHANT
final_gen_18.png,"출금 17,500원",855.0,2131.0,1029.0,2227.0,AMOUNT_OUT
final_gen_18.png,#용돈,237.0,2134.5,352.0,2173.5,MEMO
final_gen_18.png,6월 27일,55.0,2830.5,230.0,2871.5,DATE
final_gen_18.png,21:46,99.0,2556.0,205.0,2588.0,TIME
final_gen_18.png,애드홀릭,55.0,2621.0,231.0,2663.0,MERCHANT
final_gen_18.png,"출금 13,200원",855.0,2545.0,1029.0,2641.0,AMOUNT_OUT
final_gen_18.png,#용돈,237.0,2548.5,352.0,2587.5,MEMO
final_gen_18.png,18:46,99.0,2970.0,205.0,3002.0,TIME
final_gen_18.png,세무사최삼태사무소,55.0,3035.0,451.0,3077.0,MERCHANT
final_gen_18.png,"출금 13,200원",855.0,2959.0,1029.0,3055.0,AMOUNT_OUT
final_gen_18.png,#송금,237.0,2962.5,352.0,3001.5,MEMO
final_gen_18.png,2025년 06월,49.0,362.5,296.0,403.5,DATE_HEADER
final_gen_19.png,7월 5일,45.0,460.0,167.0,493.0,DATE
final_gen_19.png,오로페플라워,181.0,462.0,385.0,495.0,MERCHANT
final_gen_19.png,"344,800원",859.0,459.0,1036.0,494.0,AMOUNT_IN
final_gen_19.png,"1,522,518원",826.0,512.5,1036.0,547.5,BALANCE
final_gen_19.png,#오픈뱅킹이체,181.0,517.0,407.0,550.0,MEMO
final_gen_19.png,7월 2일,45.0,702.0,167.0,735.0,DATE
final_gen_19.png,지나점핑힐링다이어트,181.0,704.0,521.0,737.0,MERCHANT
final_gen_19.png,"-13,600원",868.0,701.0,1036.0,736.0,AMOUNT_OUT
final_gen_19.png,"1,508,918원",826.0,754.5,1036.0,789.5,BALANCE
final_gen_19.png,6월 29일,45.0,946.0,189.0,979.0,DATE
final_gen_19.png,남다른쌀디저트,181.0,948.0,419.0,981.0,MERCHANT
final_gen_19.png,"-10,100원",868.0,945.0,1036.0,980.0,AMOUNT_OUT
final_gen_19.png,"1,498,818원",826.0,998.5,1036.0,1033.5,BALANCE
final_gen_19.png,6월 27일,45.0,1188.0,189.0,1221.0,DATE
final_gen_19.png,제주옥탑안산,181.0,1190.0,385.0,1223.0,MERCHANT
final_gen_19.png,"-1,200원",890.0,1187.0,1036.0,1222.0,AMOUNT_OUT
final_gen_19.png,"1,497,618원",826.0,1240.5,1036.0,1275.5,BALANCE
final_gen_19.png,곰곰인테리어,181.0,1434.0,385.0,1467.0,MERCHANT
final_gen_19.png,"-19,600원",868.0,1431.0,1036.0,1466.0,AMOUNT_OUT
final_gen_19.png,"1,478,018원",826.0,1484.5,1036.0,1519.5,BALANCE
final_gen_19.png,#오픈뱅킹이체,181.0,1489.0,407.0,1522.0,MEMO
final_gen_19.png,에스타시옹1913,181.0,1678.0,439.0,1711.0,MERCHANT
final_gen_19.png,"-8,500원",890.0,1675.0,1036.0,1710.0,AMOUNT_OUT
final_gen_19.png,"1,469,518원",826.0,1728.5,1036.0,1763.5,BALANCE
final_gen_19.png,#송금,181.0,1731.5,271.0,1765.5,MEMO
final_gen_19.png,톡톡톡,181.0,1920.0,283.0,1953.0,MERCHANT
final_gen_19.png,"-9,700원",890.0,1917.0,1036.0,1952.0,AMOUNT_OUT
final_gen_19.png,"1,459,818원",826.0,1970.5,1036.0,2005.5,BALANCE
final_gen_19.png,#오픈뱅킹이체,181.0,1975.0,407.0,2008.0,MEMO
final_gen_19.png,6월 26일,45.0,2160.0,189.0,2193.0,DATE
final_gen_19.png,백련가든,181.0,2162.0,317.0,2195.0,MERCHANT
final_gen_19.png,"-12,300원",868.0,2159.0,1036.0,2194.0,AMOUNT_OUT
final_gen_19.png,"1,447,518원",826.0,2212.5,1036.0,2247.5,BALANCE
final_gen_20.png,6월 16일,51.0,429.5,224.0,468.5,DATE
final_gen_20.png,11:46,265.015625,430.0,379.015625,468.0,TIME
final_gen_20.png,수노아공방,51.0,524.0,267.0,564.0,MERCHANT
final_gen_20.png,"-1,500원",841.0,522.5,1029.0,564.5,AMOUNT_OUT
final_gen_20.png,"1,121,963원",783.0,583.5,1029.0,625.5,BALANCE
final_gen_20.png,6월 16일,51.0,737.5,224.0,776.5,DATE
final_gen_20.png,06:46,250.0,738.0,379.0,776.0,TIME
final_gen_20.png,육앤샤,51.0,832.5,181.0,871.5,MERCHANT
final_gen_20.png,"-13,200원",812.0,830.5,1029.0,872.5,AMOUNT_OUT
final_gen_20.png,"1,108,763원",777.0,891.5,1029.0,933.5,BALANCE
final_gen_20.png,6월 16일,51.0,1110.5,224.0,1149.5,DATE
final_gen_20.png,02:46,222.0,1111.0,351.0,1149.0,TIME
final_gen_20.png,스타필드랩,51.0,1207.0,266.0,1245.0,MERCHANT
final_gen_20.png,"-13,200원",812.0,1203.5,1029.0,1245.5,AMOUNT_OUT
final_gen_20.png,"1,095,563원",772.0,1264.5,1029.0,1306.5,BALANCE
final_gen_20.png,6월 15일,51.0,1630.5,222.0,1669.5,DATE
final_gen_20.png,23:46,238.0,1631.0,366.0,1669.0,TIME
final_gen_20.png,관절척추연구회,51.0,1725.0,352.0,1765.0,MERCHANT
final_gen_20.png,"397,100원",813.0,1723.5,1029.0,1765.5,AMOUNT_IN
final_gen_20.png,"1,492,663원",768.0,1784.5,1029.0,1826.5,BALANCE
final_gen_20.png,6월 15일,51.0,2149.5,222.0,2188.5,DATE
final_gen_20.png,18:46,244.0,2150.0,366.0,2188.0,TIME
final_gen_20.png,공간플랜,51.0,2246.0,223.0,2284.0,MERCHANT
final_gen_20.png,"-2,500원",834.0,2242.5,1029.0,2284.5,AMOUNT_OUT
final_gen_20.png,"1,490,163원",774.0,2290.0,1029.0,2332.0,BALANCE
final_gen_20.png,2025.06.16 ~ 2025.06.15 (5건),51.0,350.0,708.0,390.0,DATE_HEADER
