image_id,text,x_min,y_min,x_max,y_max,label
synth_00206.png,이자,353.0,1149.5,405.0,1174.5,MEMO
synth_00206.png,06.13,50.0,1303.5,131.0,1328.5,DATE
synth_00206.png,03:45,267.0,1383.0,349.0,1409.0,TIME
synth_00206.png,상수리생활건강,191.0,1299.5,408.0,1329.5,MERCHANT
synth_00206.png,"-15,000원",883.0,1260.5,1027.0,1290.5,AMOUNT_OUT
synth_00206.png,"1,575,418원",854.0,1342.0,1027.0,1372.0,BALANCE
synth_00206.png,06.10,50.0,1536.0,131.0,1560.0,DATE
synth_00206.png,22:45,267.0,1615.5,349.0,1640.5,TIME
synth_00206.png,르하임스터디카페부산부경대점,191.0,1533.0,625.0,1563.0,MERCHANT
synth_00206.png,"-10,500원",883.0,1491.5,1027.0,1521.5,AMOUNT_OUT
synth_00206.png,"잔액 1,564,918원",782.0,1573.0,1027.0,1603.0,BALANCE
synth_00206.png,#용돈,353.0,1611.0,424.0,1637.0,MEMO
synth_00206.png,06.07,50.0,1766.0,131.0,1790.0,DATE
synth_00206.png,19:45,267.0,1845.5,349.0,1870.5,TIME
synth_00206.png,모래섬,191.0,1763.0,284.0,1793.0,MERCHANT
synth_00206.png,"-16,300원",883.0,1721.5,1027.0,1751.5,AMOUNT_OUT
synth_00206.png,"1,548,618원",854.0,1803.0,1027.0,1833.0,BALANCE
synth_00206.png,이자,353.0,1841.5,405.0,1866.5,MEMO
synth_00206.png,06.07,50.0,1997.0,131.0,2021.0,DATE
synth_00206.png,14:45,267.0,2076.5,349.0,2101.5,TIME
synth_00206.png,소향공인중개사사무소,191.0,1994.0,501.0,2024.0,MERCHANT
synth_00206.png,"-6,200원",901.0,1952.5,1027.0,1982.5,AMOUNT_OUT
synth_00206.png,"1,542,418원",854.0,2034.0,1027.0,2064.0,BALANCE
synth_00206.png,#오픈뱅킹이체,353.0,2072.5,528.0,2097.5,MEMO
synth_00206.png,06.06,50.0,2228.0,131.0,2252.0,DATE
synth_00206.png,12:45,267.0,2301.5,349.0,2326.5,TIME
synth_00206.png,황금코다리쌍문점,191.0,2225.0,439.0,2255.0,MERCHANT
synth_00206.png,"-2,100원",901.0,2183.5,1027.0,2213.5,AMOUNT_OUT
synth_00206.png,"1,540,318원",854.0,2265.0,1027.0,2295.0,BALANCE
synth_00206.png,2025.06.17 ~ 2025.06.06 (8건),77.0,467.5,517.0,497.5,DATE_HEADER
synth_00207.png,6월 19일,43.0,633.0,169.0,663.0,DATE
synth_00207.png,13:45,81.0,412.0,167.0,436.0,TIME
synth_00207.png,시온성매점,43.0,467.0,193.0,497.0,MERCHANT
synth_00207.png,"입금 337,500원",667.0,402.0,821.0,468.0,AMOUNT_IN
synth_00207.png,6월 19일,43.0,965.0,169.0,995.0,DATE
synth_00207.png,09:45,67.0,742.5,153.0,765.5,TIME
synth_00207.png,보이즈투맨왁싱 스킨,43.0,797.0,322.0,827.0,MERCHANT
synth_00207.png,"출금 5,200원",705.0,732.0,821.0,798.0,AMOUNT_OUT
synth_00207.png,6월 18일,43.0,1295.0,169.0,1325.0,DATE
synth_00207.png,04:45,81.0,1074.5,167.0,1097.5,TIME
synth_00207.png,경희인삼,43.0,1129.0,163.0,1159.0,MERCHANT
synth_00207.png,"출금 14,200원",686.0,1064.0,821.0,1130.0,AMOUNT_OUT
synth_00207.png,6월 18일,43.0,1627.0,169.0,1657.0,DATE
synth_00207.png,01:45,81.0,1404.5,167.0,1427.5,TIME
synth_00207.png,지쓰리커피,43.0,1459.0,193.0,1489.0,MERCHANT
synth_00207.png,"입금 276,000원",667.0,1394.0,821.0,1460.0,AMOUNT_IN
synth_00207.png,6월 16일,43.0,1957.0,169.0,1987.0,DATE
synth_00207.png,20:45,67.0,1736.5,153.0,1759.5,TIME
synth_00207.png,생고기시골밥상,43.0,1791.0,253.0,1821.0,MERCHANT
synth_00207.png,"출금 19,600원",686.0,1726.0,821.0,1792.0,AMOUNT_OUT
synth_00207.png,6월 13일,43.0,2289.0,169.0,2319.0,DATE
synth_00207.png,17:45,81.0,2066.5,167.0,2089.5,TIME
synth_00207.png,수정카마스타전문정비,43.0,2121.0,343.0,2151.0,MERCHANT
synth_00207.png,"출금 13,100원",686.0,2056.0,821.0,2122.0,AMOUNT_OUT
synth_00207.png,대체,193.0,2061.5,243.0,2086.5,MEMO
synth_00207.png,6월 13일,43.0,2619.0,169.0,2649.0,DATE
synth_00207.png,14:45,85.0,2398.5,171.0,2421.5,TIME
synth_00207.png,샤론코스메틱,43.0,2453.0,223.0,2483.0,MERCHANT
synth_00207.png,"출금 19,700원",686.0,2388.0,821.0,2454.0,AMOUNT_OUT
synth_00207.png,대체,197.0,2393.5,247.0,2418.5,MEMO
synth_00207.png,12:45,81.0,2728.5,167.0,2751.5,TIME
synth_00207.png,대한종합관리주,43.0,2767.5,253.0,2797.5,MERCHANT
synth_00207.png,"출금 12,000원",686.0,2718.0,821.0,2784.0,AMOUNT_OUT
synth_00207.png,#오픈뱅킹이체,193.0,2723.5,359.0,2748.5,MEMO
synth_00207.png,2025년 06월,43.0,289.0,226.0,319.0,DATE_HEADER
synth_00208.png,7월 11일,50.0,249.5,179.0,278.5,DATE
synth_00208.png,15:45,222.0,324.0,301.0,347.0,TIME
synth_00208.png,한국맥도날드춘천퇴계dt점,191.0,248.5,573.0,278.5,MERCHANT
synth_00208.png,"-6,900원",905.0,250.0,1029.0,281.0,AMOUNT_OUT
synth_00208.png,"잔액 636,581원",807.0,316.5,1029.0,347.5,BALANCE
synth_00208.png,7월 11일,50.0,438.5,179.0,467.5,DATE
synth_00208.png,13:45,222.0,513.0,301.0,536.0,TIME
synth_00208.png,키즈웰소아청소년과의원,191.0,437.5,543.0,467.5,MERCHANT
synth_00208.png,"393,300원",882.0,439.0,1029.0,470.0,AMOUNT_IN
synth_00208.png,"1,029,881원",857.0,505.5,1029.0,536.5,BALANCE
synth_00208.png,7월 9일,50.0,627.5,161.0,656.5,DATE
synth_00208.png,12:45,222.0,702.0,301.0,725.0,TIME
synth_00208.png,상철농장종로,191.0,627.0,383.0,656.0,MERCHANT
synth_00208.png,"-14,600원",887.0,628.0,1029.0,659.0,AMOUNT_OUT
synth_00208.png,"잔액 1,015,281원",782.0,694.5,1029.0,725.5,BALANCE
synth_00208.png,7월 7일,50.0,816.5,161.0,845.5,DATE
synth_00208.png,07:45,222.0,891.0,301.0,914.0,TIME
synth_00208.png,아자학교,191.0,815.5,319.0,845.5,MERCHANT
synth_00208.png,"-8,600원",905.0,817.0,1029.0,848.0,AMOUNT_OUT
synth_00208.png,"1,006,681원",857.0,883.5,1029.0,914.5,BALANCE
synth_00208.png,7월 5일,50.0,1005.5,161.0,1034.5,DATE
synth_00208.png,05:45,222.0,1080.0,301.0,1103.0,TIME
synth_00208.png,블루밍데이,191.0,1004.5,351.0,1034.5,MERCHANT
synth_00208.png,"-17,500원",887.0,1006.0,1029.0,1037.0,AMOUNT_OUT
synth_00208.png,"989,181원",882.0,1072.5,1029.0,1103.5,BALANCE
synth_00208.png,7월 5일,50.0,1194.5,161.0,1223.5,DATE
synth_00208.png,01:45,222.0,1269.0,301.0,1292.0,TIME
synth_00208.png,생기청과,191.0,1193.5,319.0,1223.5,MERCHANT
synth_00208.png,"-9,500원",905.0,1195.0,1029.0,1226.0,AMOUNT_OUT
synth_00208.png,"잔액 979,681원",807.0,1261.5,1029.0,1292.5,BALANCE
synth_00208.png,7월 4일,50.0,1383.5,161.0,1412.5,DATE
synth_00208.png,20:45,222.0,1458.0,301.0,1481.0,TIME
synth_00208.png,헤어앤젤포유,191.0,1382.5,383.0,1412.5,MERCHANT
synth_00208.png,"-20,000원",887.0,1384.0,1029.0,1415.0,AMOUNT_OUT
synth_00208.png,"잔액 959,681원",807.0,1450.5,1029.0,1481.5,BALANCE
synth_00208.png,7월 1일,50.0,1572.5,161.0,1601.5,DATE
synth_00208.png,16:45,222.0,1647.0,301.0,1670.0,TIME
synth_00208.png,티지앤에스,191.0,1571.5,351.0,1601.5,MERCHANT
synth_00208.png,"-13,000원",887.0,1573.0,1029.0,1604.0,AMOUNT_OUT
synth_00208.png,"잔액 946,681원",807.0,1639.5,1029.0,1670.5,BALANCE
synth_00208.png,7월 1일,50.0,1761.5,161.0,1790.5,DATE
synth_00208.png,12:45,222.0,1836.0,301.0,1859.0,TIME
synth_00208.png,기타치고가라구래,191.0,1760.5,447.0,1790.5,MERCHANT
synth_00208.png,"-13,400원",887.0,1762.0,1029.0,1793.0,AMOUNT_OUT
synth_00208.png,"잔액 933,281원",807.0,1828.5,1029.0,1859.5,BALANCE
synth_00208.png,7월 1일,50.0,1950.5,161.0,1979.5,DATE
synth_00208.png,08:45,222.0,2025.0,301.0,2048.0,TIME
synth_00208.png,호호삼송,191.0,1950.0,319.0,1979.0,MERCHANT
synth_00208.png,"68,100원",900.0,1951.0,1029.0,1982.0,AMOUNT_IN
synth_00208.png,"1,001,381원",857.0,2017.5,1029.0,2048.5,BALANCE
synth_00209.png,6월 20일,51.0,533.5,206.0,568.5,DATE
synth_00209.png,15:45,271.0,541.0,369.0,569.0,TIME
synth_00209.png,에스디하이테크,51.0,626.5,317.0,663.5,MERCHANT
synth_00209.png,"-6,500원",877.0,627.0,1029.0,664.0,AMOUNT_OUT
synth_00209.png,"잔액 623,764원",760.0,688.0,1029.0,725.0,BALANCE
synth_00209.png,6월 20일,51.0,841.5,206.0,876.5,DATE
synth_00209.png,12:45,271.0,849.0,369.0,877.0,TIME
synth_00209.png,금강더조은공인중개사사무소,51.0,935.0,545.0,971.0,MERCHANT
synth_00209.png,"-5,800원",877.0,935.0,1029.0,972.0,AMOUNT_OUT
synth_00209.png,"617,964원",849.0,996.0,1029.0,1033.0,BALANCE
synth_00209.png,6월 17일,51.0,1214.5,206.0,1249.5,DATE
synth_00209.png,11:45,271.0,1222.0,369.0,1250.0,TIME
synth_00209.png,친구야술한잔,51.0,1307.5,279.0,1344.5,MERCHANT
synth_00209.png,"-15,500원",855.0,1308.0,1029.0,1345.0,AMOUNT_OUT
synth_00209.png,"602,464원",849.0,1369.0,1029.0,1406.0,BALANCE
synth_00209.png,6월 14일,51.0,1734.5,206.0,1769.5,DATE
synth_00209.png,09:45,254.0,1742.0,352.0,1770.0,TIME
synth_00209.png,편백하우스펜션,51.0,1827.5,317.0,1864.5,MERCHANT
synth_00209.png,"-5,700원",877.0,1828.0,1029.0,1865.0,AMOUNT_OUT
synth_00209.png,"잔액 596,764원",760.0,1889.0,1029.0,1926.0,BALANCE
synth_00209.png,6월 14일,51.0,2042.5,206.0,2077.5,DATE
synth_00209.png,04:45,254.0,2050.0,352.0,2078.0,TIME
synth_00209.png,올디벗구디,51.0,2137.0,241.0,2173.0,MERCHANT
synth_00209.png,"-9,700원",877.0,2136.0,1029.0,2173.0,AMOUNT_OUT
synth_00209.png,"잔액 587,064원",760.0,2197.0,1029.0,2234.0,BALANCE
synth_00209.png,2025.06.20 ~ 2025.06.14 (5건),51.0,358.0,597.0,396.0,DATE_HEADER
synth_00210.png,07.08,50.0,599.0,145.0,629.0,DATE
synth_00210.png,14:45,254.0,680.5,349.0,709.5,TIME
synth_00210.png,히얼이너프,191.0,598.0,356.0,629.0,MERCHANT
synth_00210.png,"-12,500원",860.0,558.0,1027.0,591.0,AMOUNT_OUT
synth_00210.png,"잔액 1,155,783원",757.0,639.5,1027.0,672.5,BALANCE
synth_00210.png,#이체,353.0,681.5,429.0,706.5,MEMO
synth_00210.png,07.08,50.0,831.0,145.0,861.0,DATE
synth_00210.png,09:45,250.0,911.0,349.0,941.0,TIME
synth_00210.png,예스찜닭,191.0,830.0,323.0,861.0,MERCHANT
synth_00210.png,"-3,000원",877.0,790.0,1027.0,823.0,AMOUNT_OUT
synth_00210.png,"잔액 1,152,783원",757.0,871.5,1027.0,904.5,BALANCE
synth_00210.png,#월급,353.0,913.5,429.0,938.5,MEMO
synth_00210.png,07.08,50.0,1061.0,145.0,1091.0,DATE
synth_00210.png,06:45,250.0,1141.0,349.0,1171.0,TIME
synth_00210.png,나인툴,191.0,1060.0,290.0,1091.0,MERCHANT
synth_00210.png,"-18,300원",860.0,1020.0,1027.0,1053.0,AMOUNT_OUT
synth_00210.png,"1,134,483원",830.0,1101.5,1027.0,1134.5,BALANCE
synth_00210.png,07.06,50.0,1292.0,144.0,1322.0,DATE
synth_00210.png,01:45,255.0,1372.0,349.0,1402.0,TIME
synth_00210.png,당산신나는피아노교습소,191.0,1291.0,554.0,1322.0,MERCHANT
synth_00210.png,"169,100원",865.0,1251.0,1027.0,1284.0,AMOUNT_IN
synth_00210.png,"1,303,583원",828.0,1332.5,1027.0,1365.5,BALANCE
synth_00210.png,#송금,353.0,1374.5,429.0,1399.5,MEMO
synth_00210.png,07.04,50.0,1523.0,145.0,1553.0,DATE
synth_00210.png,22:45,250.0,1603.0,349.0,1633.0,TIME
synth_00210.png,우도대학,191.0,1524.5,323.0,1555.5,MERCHANT
synth_00210.png,"-11,300원",866.015625,1482.0,1027.015625,1515.0,AMOUNT_OUT
synth_00210.png,"1,292,283원",826.0,1563.5,1027.0,1596.5,BALANCE
synth_00210.png,07.04,50.0,1753.0,145.0,1783.0,DATE
synth_00210.png,20:45,250.0,1833.0,349.0,1863.0,TIME
synth_00210.png,매홀,191.0,1756.5,257.0,1785.5,MERCHANT
synth_00210.png,"-7,300원",879.0,1712.0,1027.0,1745.0,AMOUNT_OUT
synth_00210.png,"잔액 1,284,983원",748.0,1793.5,1027.0,1826.5,BALANCE
synth_00210.png,#이체,353.0,1835.5,429.0,1860.5,MEMO
synth_00210.png,07.02,50.0,1984.0,144.0,2014.0,DATE
synth_00210.png,19:45,255.0,2064.0,349.0,2094.0,TIME
synth_00210.png,에이레네플러스,191.0,1985.5,422.0,2016.5,MERCHANT
synth_00210.png,"-2,900원",876.0,1943.0,1027.0,1976.0,AMOUNT_OUT
synth_00210.png,"1,282,083원",825.0,2024.5,1027.0,2057.5,BALANCE
synth_00210.png,06.30,50.0,2215.0,145.0,2245.0,DATE
synth_00210.png,15:45,255.0,2290.5,349.0,2319.5,TIME
synth_00210.png,공인광고,191.0,2216.5,323.0,2247.5,MERCHANT
synth_00210.png,"-5,100원",881.0,2174.0,1027.0,2207.0,AMOUNT_OUT
synth_00210.png,"1,276,983원",828.0,2255.5,1027.0,2288.5,BALANCE
synth_00210.png,#용돈,353.0,2291.5,429.0,2316.5,MEMO
synth_00210.png,2025.07.08 ~ 2025.06.30 (8건),77.0,459.0,596.0,490.0,DATE_HEADER
synth_00211.png,2025.06.14,51.0,536.5,239.0,561.5,DATE
synth_00211.png,16:45,275.0,536.5,369.0,561.5,TIME
synth_00211.png,산솔테크,51.0,623.5,179.0,656.5,MERCHANT
synth_00211.png,"-10,800원",870.0,624.0,1029.0,657.0,AMOUNT_OUT
synth_00211.png,"700,230원",861.0,685.0,1029.0,718.0,BALANCE
synth_00211.png,2025.06.13,51.0,844.0,239.0,870.0,DATE
synth_00211.png,11:45,275.0,844.5,369.0,869.5,TIME
synth_00211.png,파리크라상t2에어팝업매장,51.0,933.0,436.0,965.0,MERCHANT
synth_00211.png,"-2,200원",891.0,932.0,1029.0,965.0,AMOUNT_OUT
synth_00211.png,"잔액 698,030원",787.0,993.0,1029.0,1026.0,BALANCE
synth_00211.png,2025.06.10,51.0,1217.5,239.0,1242.5,DATE
synth_00211.png,07:45,275.0,1217.5,369.0,1242.5,TIME
synth_00211.png,디아블로에이지,51.0,1306.0,275.0,1338.0,MERCHANT
synth_00211.png,"-5,900원",891.0,1305.0,1029.0,1338.0,AMOUNT_OUT
synth_00211.png,"692,130원",861.0,1366.0,1029.0,1399.0,BALANCE
synth_00211.png,2025.06.09,51.0,1737.5,239.0,1762.5,DATE
synth_00211.png,03:45,258.0,1737.0,352.0,1763.0,TIME
synth_00211.png,한밭적산사무소,51.0,1826.0,275.0,1858.0,MERCHANT
synth_00211.png,"-18,300원",870.0,1825.0,1029.0,1858.0,AMOUNT_OUT
synth_00211.png,"잔액 673,830원",787.0,1886.0,1029.0,1919.0,BALANCE
synth_00211.png,2025.06.09,51.0,2045.5,239.0,2070.5,DATE
synth_00211.png,02:45,258.0,2045.5,352.0,2070.5,TIME
synth_00211.png,씨유청주봉명우정점,51.0,2134.0,339.0,2166.0,MERCHANT
synth_00211.png,"-15,900원",870.0,2133.0,1029.0,2166.0,AMOUNT_OUT
synth_00211.png,"657,930원",861.0,2194.0,1029.0,2227.0,BALANCE
synth_00211.png,2025.06.14 ~ 2025.06.09 (5건),51.0,355.5,556.0,388.5,DATE_HEADER
synth_00212.png,7월 5일,55.0,764.0,186.0,798.0,DATE
synth_00212.png,14:45,113.0,484.0,205.0,512.0,TIME
synth_00212.png,광남슈퍼,55.0,554.5,207.0,589.5,MERCHANT
synth_00212.png,"출금 1,300원",899.0,473.0,1029.0,556.0,AMOUNT_OUT
synth_00212.png,#카드결제,237.0,477.0,384.0,507.0,MEMO
synth_00212.png,7월 2일,55.0,1178.0,186.0,1212.0,DATE
synth_00212.png,09:45,113.0,900.0,205.0,928.0,TIME
synth_00212.png,휴앤티엔씨,55.0,968.5,245.0,1003.5,MERCHANT
synth_00212.png,"입금 176,600원",857.0,889.0,1029.0,972.0,AMOUNT_IN
synth_00212.png,타행IB,237.0,893.0,329.0,923.0,MEMO
synth_00212.png,7월 2일,55.0,1592.0,186.0,1626.0,DATE
synth_00212.png,08:45,113.0,1314.0,205.0,1342.0,TIME
synth_00212.png,이마트안양,55.0,1382.5,245.0,1417.5,MERCHANT
synth_00212.png,"출금 3,300원",899.0,1303.0,1029.0,1386.0,AMOUNT_OUT
synth_00212.png,7월 2일,55.0,2006.0,186.0,2040.0,DATE
synth_00212.png,05:45,113.0,1728.0,205.0,1756.0,TIME
synth_00212.png,비비큐수원매탄,55.0,1796.5,321.0,1831.5,MERCHANT
synth_00212.png,"출금 16,500원",878.0,1717.0,1029.0,1800.0,AMOUNT_OUT
synth_00212.png,7월 2일,55.0,2420.0,186.0,2454.0,DATE
synth_00212.png,01:45,113.0,2142.0,205.0,2170.0,TIME
synth_00212.png,새한토탈인테리어,55.0,2210.5,359.0,2245.5,MERCHANT
synth_00212.png,"출금 6,600원",899.0,2131.0,1029.0,2214.0,AMOUNT_OUT
synth_00212.png,모바일,237.0,2135.0,333.0,2165.0,MEMO
synth_00212.png,6월 29일,55.0,2834.0,207.0,2868.0,DATE
synth_00212.png,00:45,113.0,2556.0,205.0,2584.0,TIME
synth_00212.png,호포나루,55.0,2624.5,207.0,2659.5,MERCHANT
synth_00212.png,"출금 12,000원",878.0,2545.0,1029.0,2628.0,AMOUNT_OUT
synth_00212.png,#체크카드,237.0,2549.0,384.0,2579.0,MEMO
synth_00212.png,19:45,113.0,2970.0,205.0,2998.0,TIME
synth_00212.png,맛나순대,55.0,3038.5,207.0,3073.5,MERCHANT
synth_00212.png,"출금 10,000원",878.0,2959.0,1029.0,3042.0,AMOUNT_OUT
synth_00212.png,#이체,237.0,2963.0,320.0,2993.0,MEMO
synth_00212.png,2025.07.05 ~ 2025.06.25 (7건),49.0,364.0,566.0,402.0,DATE_HEADER
synth_00213.png,7월 14일,58.0,215.5,203.0,248.5,DATE
synth_00213.png,14:45,322.0,224.0,410.0,250.0,TIME
synth_00213.png,행복한식부페식당,58.0,306.0,346.0,340.0,MERCHANT
synth_00213.png,"출금 11,200원",797.0,394.5,1026.0,430.5,AMOUNT_OUT
synth_00213.png,"1,871,740원",833.0,462.5,1025.0,498.5,BALANCE
synth_00213.png,7월 13일,58.0,625.5,203.0,658.5,DATE
synth_00213.png,11:45,322.0,634.0,410.0,660.0,TIME
synth_00213.png,파리바게뜨목포신자유점,58.0,716.0,454.0,750.0,MERCHANT
synth_00213.png,"출금 6,000원",817.0,802.5,1026.0,838.5,AMOUNT_OUT
synth_00213.png,"잔액 1,865,740원",748.0,872.5,1025.0,908.5,BALANCE
synth_00213.png,7월 11일,58.0,1035.5,203.0,1068.5,DATE
synth_00213.png,10:45,322.0,1044.0,410.0,1070.0,TIME
synth_00213.png,허니제주여행사한라마을쇼핑,58.0,1122.0,526.0,1156.0,MERCHANT
synth_00213.png,"출금 13,800원",797.0,1212.5,1026.0,1248.5,AMOUNT_OUT
synth_00213.png,"1,851,940원",833.0,1280.5,1025.0,1316.5,BALANCE
synth_00213.png,7월 11일,58.0,1441.5,203.0,1474.5,DATE
synth_00213.png,09:45,322.0,1450.0,410.0,1476.0,TIME
synth_00213.png,순희씨,58.0,1532.0,166.0,1566.0,MERCHANT
synth_00213.png,"출금 14,500원",797.0,1620.5,1026.0,1656.5,AMOUNT_OUT
synth_00213.png,"잔액 1,837,440원",748.0,1690.5,1025.0,1726.5,BALANCE
synth_00213.png,7월 10일,58.0,1851.5,203.0,1884.5,DATE
synth_00213.png,06:45,322.0,1860.0,410.0,1886.0,TIME
synth_00213.png,부산도철3차노포역점더페이스샵,58.0,1942.0,582.0,1976.0,MERCHANT
synth_00213.png,"출금 11,300원",797.0,2030.5,1026.0,2066.5,AMOUNT_OUT
synth_00213.png,"1,826,140원",833.0,2098.5,1025.0,2134.5,BALANCE
synth_00214.png,07.03,58.0,209.5,145.0,238.5,DATE
synth_00214.png,14:45,325.0,211.0,410.0,239.0,TIME
synth_00214.png,임영옥바지락칼국수,58.0,301.5,337.0,330.5,MERCHANT
synth_00214.png,"출금 9,600원",831.0,390.5,1026.0,420.5,AMOUNT_OUT
synth_00214.png,"잔액 951,205원",800.0,457.0,1025.0,488.0,BALANCE
synth_00214.png,07.02,58.0,619.5,146.0,648.5,DATE
synth_00214.png,10:45,325.0,621.0,410.0,649.0,TIME
synth_00214.png,정혜선미용실,58.0,711.5,244.0,740.5,MERCHANT
synth_00214.png,"출금 13,000원",818.0,797.0,1026.0,828.0,AMOUNT_OUT
synth_00214.png,"잔액 938,205원",793.0,867.0,1025.0,898.0,BALANCE
synth_00214.png,06.29,58.0,1029.5,149.0,1058.5,DATE
synth_00214.png,09:45,319.0,1031.0,410.0,1059.0,TIME
synth_00214.png,투다리세한대점,58.0,1117.5,275.0,1146.5,MERCHANT
synth_00214.png,"출금 6,300원",832.0,1207.0,1026.0,1238.0,AMOUNT_OUT
synth_00214.png,"잔액 931,905원",799.0,1275.0,1025.0,1306.0,BALANCE
synth_00214.png,06.29,58.0,1435.5,149.0,1464.5,DATE
synth_00214.png,07:45,322.0,1437.0,410.0,1465.0,TIME
synth_00214.png,동원탕이용원,58.0,1527.5,244.0,1556.5,MERCHANT
synth_00214.png,"입금 167,200원",800.0,1615.0,1026.0,1646.0,AMOUNT_IN
synth_00214.png,"잔액 1,099,105원",772.0,1686.5,1025.0,1716.5,BALANCE
synth_00214.png,06.27,58.0,1845.5,146.0,1874.5,DATE
synth_00214.png,02:45,319.0,1845.5,410.0,1874.5,TIME
synth_00214.png,스터디엔젯,58.0,1938.0,213.0,1966.0,MERCHANT
synth_00214.png,"출금 2,100원",837.0,2025.0,1026.0,2056.0,AMOUNT_OUT
synth_00214.png,"잔액 1,097,005원",769.0,2094.5,1025.0,2124.5,BALANCE
synth_00215.png,6월 28일,45.0,458.0,197.0,493.0,DATE
synth_00215.png,원님한우곰탕,181.0,460.0,397.0,495.0,MERCHANT
synth_00215.png,"-12,500원",859.0,457.0,1036.0,494.0,AMOUNT_OUT
synth_00215.png,"1,007,393원",815.0,510.5,1036.0,547.5,BALANCE
synth_00215.png,#이체,181.0,517.5,260.0,547.5,MEMO
synth_00215.png,6월 26일,45.0,700.0,197.0,735.0,DATE
synth_00215.png,더무주,181.0,702.0,289.0,737.0,MERCHANT
synth_00215.png,"219,900원",850.0,699.0,1036.0,736.0,AMOUNT_IN
synth_00215.png,"잔액 1,227,293원",732.0,752.5,1036.0,789.5,BALANCE
synth_00215.png,6월 24일,45.0,944.0,197.0,979.0,DATE
synth_00215.png,도쌤수학교습소,181.0,944.5,433.0,980.5,MERCHANT
synth_00215.png,"-11,300원",859.0,943.0,1036.0,980.0,AMOUNT_OUT
synth_00215.png,"잔액 1,215,993원",732.0,996.5,1036.0,1033.5,BALANCE
synth_00215.png,6월 24일,45.0,1186.0,197.0,1221.0,DATE
synth_00215.png,그린f5부산수영본부,181.0,1188.0,506.0,1223.0,MERCHANT
synth_00215.png,"300,900원",850.0,1185.0,1036.0,1222.0,AMOUNT_IN
synth_00215.png,"잔액 1,516,893원",732.0,1238.5,1036.0,1275.5,BALANCE
synth_00215.png,#월급,181.0,1245.5,260.0,1275.5,MEMO
synth_00215.png,6월 23일,45.0,1430.0,197.0,1465.0,DATE
synth_00215.png,호화식탁엄마의곰탕,181.0,1432.0,505.0,1467.0,MERCHANT
synth_00215.png,"-5,400원",882.0,1429.0,1036.0,1466.0,AMOUNT_OUT
synth_00215.png,"1,511,493원",815.0,1482.5,1036.0,1519.5,BALANCE
synth_00215.png,#체크카드,181.0,1489.5,320.0,1519.5,MEMO
synth_00215.png,6월 22일,45.0,1674.0,197.0,1709.0,DATE
synth_00215.png,허영근약국,181.0,1676.0,361.0,1711.0,MERCHANT
synth_00215.png,"-15,900원",859.0,1673.0,1036.0,1710.0,AMOUNT_OUT
synth_00215.png,"1,495,593원",815.0,1726.5,1036.0,1763.5,BALANCE
synth_00215.png,#월급,181.0,1733.5,260.0,1763.5,MEMO
synth_00215.png,6월 20일,45.0,1916.0,197.0,1951.0,DATE
synth_00215.png,다이어트댄스,181.0,1918.0,397.0,1953.0,MERCHANT
synth_00215.png,"-8,500원",882.0,1915.0,1036.0,1952.0,AMOUNT_OUT
synth_00215.png,"1,487,093원",815.0,1968.5,1036.0,2005.5,BALANCE
synth_00215.png,#송금,181.0,1974.0,260.0,2005.0,MEMO
synth_00215.png,6월 19일,45.0,2158.0,197.0,2193.0,DATE
synth_00215.png,히스피동래,181.0,2160.0,361.0,2195.0,MERCHANT
synth_00215.png,"-19,600원",859.0,2157.0,1036.0,2194.0,AMOUNT_OUT
synth_00215.png,"1,467,493원",815.0,2210.5,1036.0,2247.5,BALANCE
synth_00215.png,#월급,181.0,2217.5,260.0,2247.5,MEMO
synth_00216.png,06.20,56.0,268.0,137.0,292.0,DATE
synth_00216.png,15:45,326.0,267.5,408.0,292.5,TIME
synth_00216.png,전라유통,56.0,354.0,180.0,384.0,MERCHANT
synth_00216.png,"출금 5,200원",841.0,443.5,1024.0,473.5,AMOUNT_OUT
synth_00216.png,"586,054원",876.0,511.5,1023.0,541.5,BALANCE
synth_00216.png,06.19,56.0,678.0,137.0,702.0,DATE
synth_00216.png,11:45,326.0,677.5,408.0,702.5,TIME
synth_00216.png,최강영어the해냄,56.0,764.0,290.0,794.0,MERCHANT
synth_00216.png,"출금 16,000원",823.0,851.5,1024.0,881.5,AMOUNT_OUT
synth_00216.png,"570,054원",876.0,921.5,1023.0,951.5,BALANCE
synth_00216.png,06.17,56.0,1088.0,137.0,1112.0,DATE
synth_00216.png,10:45,326.0,1087.5,408.0,1112.5,TIME
synth_00216.png,그린카광택,56.0,1170.0,211.0,1200.0,MERCHANT
synth_00216.png,"출금 14,800원",823.0,1261.5,1024.0,1291.5,AMOUNT_OUT
synth_00216.png,"잔액 555,254원",804.0,1329.5,1023.0,1359.5,BALANCE
synth_00216.png,06.16,56.0,1494.0,137.0,1518.0,DATE
synth_00216.png,08:45,326.0,1493.5,408.0,1518.5,TIME
synth_00216.png,자연임실치즈피자함안점,56.0,1580.0,397.0,1610.0,MERCHANT
synth_00216.png,"출금 16,300원",823.0,1669.5,1024.0,1699.5,AMOUNT_OUT
synth_00216.png,"잔액 538,954원",804.0,1739.5,1023.0,1769.5,BALANCE
synth_00216.png,06.15,56.0,1903.5,137.0,1928.5,DATE
synth_00216.png,06:45,326.0,1903.5,408.0,1928.5,TIME
